"inspection_id","establishment_name","address","inspection_date.x","establishment_type.y","region","risk_category","inspection_date.y","inspection_time_in","inspector_badge_number","inspector_comments","year.y","lat","long","riskLvl","popInfo"
890716,"mcdonald's","1539 pennsylvania","2017-07-27","restaurant total","se",3,"2017-07-27","02:45 PM",54,"3 and 14 day notice abated from the inspection conducted on 6/06/2017. please submit questions to the area supervisor at food.safety@dc.gov",2017,38.879341,-76.982988,"Risk Cat 3","<b> Establishment Name:   </b> mcdonald's <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1539 pennsylvania se <br> <b>Inspection Date:   </b> 2017-07-27 <br> <b>Inspection Time:   </b> 02:45 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> 3 and 14 day notice abated from the inspection conducted on 6/06/2017. please submit questions to the area supervisor at food.safety@dc.gov"
202856,"mackey restaurant - quincy hotel","1823 l","2014-04-07","restaurant total","nw",3,"2014-04-07","11:30 AM",82,"certified food safety manager: miguel a magana fs- 58047, expiration date: 10/7/16 correct items stated within 5-days 5 day notice abated from inspection conducted on 3/20/14: dcmr: 1900.1 dcmr: 1003.1 45 day notice abated from inspection conducted on 3/20/14: dcmr: 2414.1 dcmr: 3201.1 dcmr: 1608.1 45 day notice pending from inspection conducted on 3/20/14: dcmr: 3200.1 (three holes in ceiling above walk-in refrigerator) if you have any questions, please call area supervisor mr. ronnie taylor at 202-442-9037.",2014,38.903818,-77.042036,"Risk Cat 3","<b> Establishment Name:   </b> mackey restaurant - quincy hotel <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1823 l nw <br> <b>Inspection Date:   </b> 2014-04-07 <br> <b>Inspection Time:   </b> 11:30 AM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> certified food safety manager: miguel a magana fs- 58047, expiration date: 10/7/16 correct items stated within 5-days 5 day notice abated from inspection conducted on 3/20/14: dcmr: 1900.1 dcmr: 1003.1 45 day notice abated from inspection conducted on 3/20/14: dcmr: 2414.1 dcmr: 3201.1 dcmr: 1608.1 45 day notice pending from inspection conducted on 3/20/14: dcmr: 3200.1 (three holes in ceiling above walk-in refrigerator) if you have any questions, please call area supervisor mr. ronnie taylor at 202-442-9037."
811013,"langston bar and grille (n) (d)","1831 benning","2015-06-04","restaurant total","ne",3,"2015-06-04","06:50 PM",422,"correct items stated within 14-days if you have any questions, please call area supervisor mrs. jacqueline coleman at (202) 442-5928",2015,38.898957,-76.977251,"Risk Cat 3","<b> Establishment Name:   </b> langston bar and grille (n) (d) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1831 benning ne <br> <b>Inspection Date:   </b> 2015-06-04 <br> <b>Inspection Time:   </b> 06:50 PM <br> <b>Inspector Badge No.:   </b> 422 <br> <br> <b>Inspector Comment:   </b> correct items stated within 14-days if you have any questions, please call area supervisor mrs. jacqueline coleman at (202) 442-5928"
156150,"jw marriott hotel flagship cafeteria","1331 pennsylvania","2012-06-21","restaurant total","nw",3,"2012-06-21","11:10 AM",603,"correct items stated within 45-days as listed in observations. no hot food available during inspection due to malfunctioning hot holding unit (steam table).  the unit was under repair at time of inspection. cfpm: john huppman (40752) exp.8/14/12 if you have any questions,please contact area supervisor mrs. jacqueline coleman at (202)442-5928 (main: 202-535-2180).",2012,38.895655,-77.030828,"Risk Cat 3","<b> Establishment Name:   </b> jw marriott hotel flagship cafeteria <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1331 pennsylvania nw <br> <b>Inspection Date:   </b> 2012-06-21 <br> <b>Inspection Time:   </b> 11:10 AM <br> <b>Inspector Badge No.:   </b> 603 <br> <br> <b>Inspector Comment:   </b> correct items stated within 45-days as listed in observations. no hot food available during inspection due to malfunctioning hot holding unit (steam table).  the unit was under repair at time of inspection. cfpm: john huppman (40752) exp.8/14/12 if you have any questions,please contact area supervisor mrs. jacqueline coleman at (202)442-5928 (main: 202-535-2180)."
820573,"verizon center - aramark stand 421b/422/422a","601 f","2015-11-24","delicatessen","nw",3,"2015-11-24","11:20 AM",422,"correct items stated within 3 days correct items stated within 14 days",2015,38.89734,-77.0199,"Risk Cat 3","<b> Establishment Name:   </b> verizon center - aramark stand 421b/422/422a <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 601 f nw <br> <b>Inspection Date:   </b> 2015-11-24 <br> <b>Inspection Time:   </b> 11:20 AM <br> <b>Inspector Badge No.:   </b> 422 <br> <br> <b>Inspector Comment:   </b> correct items stated within 3 days correct items stated within 14 days"
143241,"tex-mex burrito (n)","3213 mount pleasant","2012-01-26","restaurant total","nw",3,"2012-01-26","11:00 AM",55,"correct critical items stated within 5-days (01/31/12) correct non-critical items stated within 45-days (03/12/12) if you have any questions, please contact the area supervisor mr. ronnie taylor at (202) 442-9037",2012,38.931339,-77.038299,"Risk Cat 3","<b> Establishment Name:   </b> tex-mex burrito (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3213 mount pleasant nw <br> <b>Inspection Date:   </b> 2012-01-26 <br> <b>Inspection Time:   </b> 11:00 AM <br> <b>Inspector Badge No.:   </b> 55 <br> <br> <b>Inspector Comment:   </b> correct critical items stated within 5-days (01/31/12) correct non-critical items stated within 45-days (03/12/12) if you have any questions, please contact the area supervisor mr. ronnie taylor at (202) 442-9037"
204969,"steven's sandwich shoppe","1250 i","2014-07-16","restaurant total","nw",3,"2014-07-16","01:00 PM",107,"certified food manager steven shin fs#60276 expire 4-8-17. if you have any questions, please contact mrs. jacqueline coleman, supervisor on (202)442-5928.",2014,38.901253,-77.028759,"Risk Cat 3","<b> Establishment Name:   </b> steven's sandwich shoppe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1250 i nw <br> <b>Inspection Date:   </b> 2014-07-16 <br> <b>Inspection Time:   </b> 01:00 PM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> certified food manager steven shin fs#60276 expire 4-8-17. if you have any questions, please contact mrs. jacqueline coleman, supervisor on (202)442-5928."
203772,"duke's counter","3000 connecticut","2014-05-20","restaurant total","nw",3,"2014-05-20","02:05 PM",612,"all items are abated for questions call mr taylor at 202-442-9037",2014,38.918717,-77.048312,"Risk Cat 3","<b> Establishment Name:   </b> duke's counter <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3000 connecticut nw <br> <b>Inspection Date:   </b> 2014-05-20 <br> <b>Inspection Time:   </b> 02:05 PM <br> <b>Inspector Badge No.:   </b> 612 <br> <br> <b>Inspector Comment:   </b> all items are abated for questions call mr taylor at 202-442-9037"
838590,"naan & beyond","429 l'enfant","2017-05-22","delicatessen","sw",3,"2017-05-22","10:04 AM",88,"",2017,38.873858,-76.969887,"Risk Cat 3","<b> Establishment Name:   </b> naan & beyond <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 429 l'enfant sw <br> <b>Inspection Date:   </b> 2017-05-22 <br> <b>Inspection Time:   </b> 10:04 AM <br> <b>Inspector Badge No.:   </b> 88 <br> <br> <b>Inspector Comment:   </b> "
832373,"haydee's restaurant (n)","3102 mount pleasant","2016-10-03","restaurant total","nw",3,"2016-10-03","03:50 PM",607,"correct items stated within the timeframes indicated for each observation. please submit all questions or inquiries to the area supervisor at food.safety@dc.gov.",2016,38.928733,-77.037351,"Risk Cat 3","<b> Establishment Name:   </b> haydee's restaurant (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3102 mount pleasant nw <br> <b>Inspection Date:   </b> 2016-10-03 <br> <b>Inspection Time:   </b> 03:50 PM <br> <b>Inspector Badge No.:   </b> 607 <br> <br> <b>Inspector Comment:   </b> correct items stated within the timeframes indicated for each observation. please submit all questions or inquiries to the area supervisor at food.safety@dc.gov."
830716,"dominos pizza","333 hawaii","2016-07-21","delicatessen","ne",3,"2016-07-21","12:10 PM",124,"all items corrected on site.1524.2, 3210.2, 1803.1,1900.3,2418.1,3200.1 and 3201.1. if you have any questions, please email food.safety@dc.gov.",2016,38.942159,-77.000919,"Risk Cat 3","<b> Establishment Name:   </b> dominos pizza <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 333 hawaii ne <br> <b>Inspection Date:   </b> 2016-07-21 <br> <b>Inspection Time:   </b> 12:10 PM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items corrected on site.1524.2, 3210.2, 1803.1,1900.3,2418.1,3200.1 and 3201.1. if you have any questions, please email food.safety@dc.gov."
813451,"randle highlands elementary school","1650 30th","2015-09-21","school cafeteria","se",3,"2015-09-21","12:40 PM",26,"correct item stated within 5 days. if you have question, please call the sanitarian at (202) 380 6595.",2015,38.870095,-76.964698,"Risk Cat 3","<b> Establishment Name:   </b> randle highlands elementary school <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1650 30th se <br> <b>Inspection Date:   </b> 2015-09-21 <br> <b>Inspection Time:   </b> 12:40 PM <br> <b>Inspector Badge No.:   </b> 26 <br> <br> <b>Inspector Comment:   </b> correct item stated within 5 days. if you have question, please call the sanitarian at (202) 380 6595."
838635,"kofuku","815 7th","2017-05-23","delicatessen","nw",3,"2017-05-23","12:30 PM",624,"all critical violations were corrected at the time of the inspection.",2017,38.899964,-77.02184,"Risk Cat 3","<b> Establishment Name:   </b> kofuku <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 815 7th nw <br> <b>Inspection Date:   </b> 2017-05-23 <br> <b>Inspection Time:   </b> 12:30 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> all critical violations were corrected at the time of the inspection."
204573,"froggy bottom pub","2021 k","2014-06-25","restaurant total","nw",3,"2014-06-25","12:30 PM",121,"please correct all stated items within 45 days. if you have any questions, please call area supervisor mr. ronnie taylor at (202) 442-9037.",2014,38.902599,-77.045229,"Risk Cat 3","<b> Establishment Name:   </b> froggy bottom pub <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2021 k nw <br> <b>Inspection Date:   </b> 2014-06-25 <br> <b>Inspection Time:   </b> 12:30 PM <br> <b>Inspector Badge No.:   </b> 121 <br> <br> <b>Inspector Comment:   </b> please correct all stated items within 45 days. if you have any questions, please call area supervisor mr. ronnie taylor at (202) 442-9037."
820356,"cafe romeo's","2132 wisconsin","2015-11-16","restaurant total","nw",3,"2015-11-16","01:40 PM",422,"3-day notice abated from inspection conducted on 11/13/2015.",2015,38.918118,-77.069586,"Risk Cat 3","<b> Establishment Name:   </b> cafe romeo's <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2132 wisconsin nw <br> <b>Inspection Date:   </b> 2015-11-16 <br> <b>Inspection Time:   </b> 01:40 PM <br> <b>Inspector Badge No.:   </b> 422 <br> <br> <b>Inspector Comment:   </b> 3-day notice abated from inspection conducted on 11/13/2015."
199509,"subway","1201 tuckerman","2013-10-22","restaurant total","nw",3,"2013-10-22","01:40 PM",107,"certified food manager adriana mendoza fs#49482 expire 9-28-14. violations cited on 9-24-13 was abated. if you have any questions, please contact mr. ronnie taylor, supervisor on (202)442-9037.",2013,38.96743,-77.027709,"Risk Cat 3","<b> Establishment Name:   </b> subway <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1201 tuckerman nw <br> <b>Inspection Date:   </b> 2013-10-22 <br> <b>Inspection Time:   </b> 01:40 PM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> certified food manager adriana mendoza fs#49482 expire 9-28-14. violations cited on 9-24-13 was abated. if you have any questions, please contact mr. ronnie taylor, supervisor on (202)442-9037."
104295,"neob eatery an uncommon cafe @ neob","725 17th","2011-07-21","restaurant total","nw",3,"2011-07-21","12:00 PM",54,"the dc cfm is joyce a pak: fs45157 will expire 9/16/2013. no objection to license renewal. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928.",2011,38.901345,-77.038522,"Risk Cat 3","<b> Establishment Name:   </b> neob eatery an uncommon cafe @ neob <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 725 17th nw <br> <b>Inspection Date:   </b> 2011-07-21 <br> <b>Inspection Time:   </b> 12:00 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> the dc cfm is joyce a pak: fs45157 will expire 9/16/2013. no objection to license renewal. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928."
183499,"cafe 59","409 3rd","2013-07-10","restaurant total","sw",3,"2013-07-10","10:30 AM",124,"a 5-day notice given. if you have any questions, please contact the area supervisor, mrs. coleman at (202) 535-2180.",2013,38.88485,-77.015267,"Risk Cat 3","<b> Establishment Name:   </b> cafe 59 <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 409 3rd sw <br> <b>Inspection Date:   </b> 2013-07-10 <br> <b>Inspection Time:   </b> 10:30 AM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> a 5-day notice given. if you have any questions, please contact the area supervisor, mrs. coleman at (202) 535-2180."
831414,"potbelly sandwich works","555 12th","2016-08-30","restaurant total","nw",3,"2016-08-30","01:57 PM",29,"correct the items stated within 3 and 14-calendar days. please submit any questions / inquiries to the area supervisor mrs. jacqueline coleman at food.safety@dc.gov for efficient response.",2016,38.8968,-77.02801,"Risk Cat 3","<b> Establishment Name:   </b> potbelly sandwich works <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 555 12th nw <br> <b>Inspection Date:   </b> 2016-08-30 <br> <b>Inspection Time:   </b> 01:57 PM <br> <b>Inspector Badge No.:   </b> 29 <br> <br> <b>Inspector Comment:   </b> correct the items stated within 3 and 14-calendar days. please submit any questions / inquiries to the area supervisor mrs. jacqueline coleman at food.safety@dc.gov for efficient response."
142671,"potbelly sandwich","1660 l","2012-05-31","restaurant total","nw",3,"2012-05-31","02:40 PM",124,"all items abated from previous inspection conducted. if you have any questions,please contact mr. taylor at (202) 535-2180.",2012,38.903743,-77.041673,"Risk Cat 3","<b> Establishment Name:   </b> potbelly sandwich <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1660 l nw <br> <b>Inspection Date:   </b> 2012-05-31 <br> <b>Inspection Time:   </b> 02:40 PM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items abated from previous inspection conducted. if you have any questions,please contact mr. taylor at (202) 535-2180."
155883,"jackey cafe","611 h","2012-09-25","restaurant total","nw",3,"2012-09-25","02:00 PM",64,"correct stated items within 5days correct stated items within 45 days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928",2012,38.899886,-77.020069,"Risk Cat 3","<b> Establishment Name:   </b> jackey cafe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 611 h nw <br> <b>Inspection Date:   </b> 2012-09-25 <br> <b>Inspection Time:   </b> 02:00 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 5days correct stated items within 45 days if you have any questions,please call area supervisor mrs. jacqueline coleman at (202)442-5928"
155208,"cosi (003)","601 pennsylvania","2012-08-09","restaurant total","nw",3,"2012-08-09","11:20 AM",611,"cfpm: jacok kusiakose fs-51678 exp 10/03/2014. current license provided. notice abated from inspection of 07/27/2012.",2012,38.892759,-77.019899,"Risk Cat 3","<b> Establishment Name:   </b> cosi (003) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 601 pennsylvania nw <br> <b>Inspection Date:   </b> 2012-08-09 <br> <b>Inspection Time:   </b> 11:20 AM <br> <b>Inspector Badge No.:   </b> 611 <br> <br> <b>Inspector Comment:   </b> cfpm: jacok kusiakose fs-51678 exp 10/03/2014. current license provided. notice abated from inspection of 07/27/2012."
